Model Size,Model Type,Value,value
1.7,bloom-unseen 0s,110,0.0549034649118754
3.0,bloom-unseen 0s,110,0.234620943894127
7.1,bloom-unseen 0s,110,0.140519722717039
0.56,bloom-unseen 0s,111,0.45985906299203
1.1,bloom-unseen 0s,111,0.223424617710332
1.7,bloom-unseen 0s,111,0.316395935544968
3.0,bloom-unseen 0s,111,0.407899056936475
7.1,bloom-unseen 0s,111,0.102049949620749
0.56,bloom-unseen 0s,112,0.4777758857073
1.1,bloom-unseen 0s,112,0.223814780464397
1.7,bloom-unseen 0s,112,0.395345586777881
3.0,bloom-unseen 0s,112,0.27128144326468
7.1,bloom-unseen 0s,112,0.129287138943684
0.56,bloom-unseen 0s,113,0.112002881036483
1.1,bloom-unseen 0s,113,0.0600310902925376
1.7,bloom-unseen 0s,113,0.0714863498483317
3.0,bloom-unseen 0s,113,0.158100408182134
7.1,bloom-unseen 0s,113,0.203753487480362
0.56,bloom-unseen 0s,114,0.0582232893157263
1.1,bloom-unseen 0s,114,0.0692338840298024
1.7,bloom-unseen 0s,114,0.0850455809854306
3.0,bloom-unseen 0s,114,0.222898156774131
7.1,bloom-unseen 0s,114,0.152729478666856
0.56,bloom-unseen 0s,115,0.217070786157082
1.1,bloom-unseen 0s,115,0.0730200976939491
1.7,bloom-unseen 0s,115,0.0641609325540787
3.0,bloom-unseen 0s,115,0.153501944142338
7.1,bloom-unseen 0s,115,0.148176014591883
0.56,bloom-unseen 0s,116,0.1772795839655
1.1,bloom-unseen 0s,116,0.199394437357655
1.7,bloom-unseen 0s,116,0.216463944068193
3.0,bloom-unseen 0s,116,0.0828929135380748
7.1,bloom-unseen 0s,116,0.145468567974962
0.56,bloom-unseen 0s,117,0.0894325799986177
1.1,bloom-unseen 0s,117,0.0718173852725348
1.7,bloom-unseen 0s,117,0.0670956460919741
3.0,bloom-unseen 0s,117,0.187894097912265
7.1,bloom-unseen 0s,117,0.193717861086282
0.56,bloom-unseen 0s,118,0.293973732251995
1.1,bloom-unseen 0s,118,0.198379723042426
1.7,bloom-unseen 0s,118,0.194175698837803
3.0,bloom-unseen 0s,118,0.251478584618915
7.1,bloom-unseen 0s,118,0.203581408239793
0.56,bloom-unseen 0s,119,0.31448221549619
1.1,bloom-unseen 0s,119,0.0785286843546005
1.7,bloom-unseen 0s,119,0.347762714042821
3.0,bloom-unseen 0s,119,0.17550159964372
7.1,bloom-unseen 0s,119,0.14836276809961
0.56,bloom-unseen 0s,120,0.142942990583358
1.1,bloom-unseen 0s,120,0.0949158368513207
1.7,bloom-unseen 0s,120,0.154098058096614
3.0,bloom-unseen 0s,120,0.184308173029978
7.1,bloom-unseen 0s,120,0.212412470764431
0.56,bloom-unseen 0s,121,0.197769466761063
1.1,bloom-unseen 0s,121,0.136524247787502
1.7,bloom-unseen 0s,121,0.157109007968737
3.0,bloom-unseen 0s,121,0.191703418397771
7.1,bloom-unseen 0s,121,0.11041935231845
0.56,bloom-unseen 0s,122,0.136547343810073
1.1,bloom-unseen 0s,122,0.127263083451202
1.7,bloom-unseen 0s,122,0.302959777147907
3.0,bloom-unseen 0s,122,0.143692364833747
7.1,bloom-unseen 0s,122,0.214255071397928
0.56,bloom-unseen 0s,123,0.0455948232951717
1.1,bloom-unseen 0s,123,0.0546034829667661
1.7,bloom-unseen 0s,123,0.0367872470876763
3.0,bloom-unseen 0s,123,0.0629406435858049
7.1,bloom-unseen 0s,123,0.0509664189800013
0.56,bloom-unseen 0s,124,0.296375580761423
1.1,bloom-unseen 0s,124,0.106303502635917
1.7,bloom-unseen 0s,124,0.345175547442501
3.0,bloom-unseen 0s,124,0.18397306641902
7.1,bloom-unseen 0s,124,0.0526662277814352
0.56,bloom-unseen 0s,125,0.142164904125037
1.1,bloom-unseen 0s,125,0.0514099520551133
1.7,bloom-unseen 0s,125,0.104103815439219
3.0,bloom-unseen 0s,125,0.0311915159076731
7.1,bloom-unseen 0s,125,0.246388764247482
0.56,bloom-unseen 0s,126,0.0769852170423832
1.1,bloom-unseen 0s,126,0.0337802614842463
1.7,bloom-unseen 0s,126,0.0430389977773288
3.0,bloom-unseen 0s,126,0.0745869776482021
7.1,bloom-unseen 0s,126,0.0354420354420354
0.56,bloom-unseen 0s,127,0.218427304858929
1.1,bloom-unseen 0s,127,0.1849835596973
1.7,bloom-unseen 0s,127,0.180027381851968
3.0,bloom-unseen 0s,127,0.0575795885530399
7.1,bloom-unseen 0s,127,0.0915559929160986
0.56,bloom-unseen 0s,128,0.192293260474228
1.1,bloom-unseen 0s,128,0.166260265438275
1.7,bloom-unseen 0s,128,0.219208206947118
3.0,bloom-unseen 0s,128,0.0856213080029436
7.1,bloom-unseen 0s,128,0.0847037494952522
0.56,bloom-unseen 0s,129,0.216465316068387
1.1,bloom-unseen 0s,129,0.0481049562682216
1.7,bloom-unseen 0s,129,0.100462653187855
3.0,bloom-unseen 0s,129,0.169517109169249
7.1,bloom-unseen 0s,129,0.0875061316392586
0.56,bloom-unseen 0s,130,0.126354714069889
1.1,bloom-unseen 0s,130,0.0802400670413093
1.7,bloom-unseen 0s,130,0.061991258249401
3.0,bloom-unseen 0s,130,0.0838063896887426
7.1,bloom-unseen 0s,130,0.203623795559279
0.56,bloom-unseen 0s,131,0.21529230409121
1.1,bloom-unseen 0s,131,0.0840713643948146
1.7,bloom-unseen 0s,131,0.0607501537200246
3.0,bloom-unseen 0s,131,0.150400849390417
7.1,bloom-unseen 0s,131,0.055055935701097
0.56,bloom-unseen 0s,132,0.331480641111799
1.1,bloom-unseen 0s,132,0.170710713452055
1.7,bloom-unseen 0s,132,0.328069537240888
3.0,bloom-unseen 0s,132,0.113585165477917
7.1,bloom-unseen 0s,132,0.155725167035669
0.56,bloom-unseen 0s,133,0.183699956893446
1.1,bloom-unseen 0s,133,0.0645604395604396
1.7,bloom-unseen 0s,133,0.0534036340487953
3.0,bloom-unseen 0s,133,0.100663919413919
7.1,bloom-unseen 0s,133,0.16294599636846
0.56,bloom-unseen 0s,134,0.124059948319167
1.1,bloom-unseen 0s,134,0.08275412318539
1.7,bloom-unseen 0s,134,0.0483926604279563
3.0,bloom-unseen 0s,134,0.186326039187605
7.1,bloom-unseen 0s,134,0.0723909657320872
0.56,bloom-unseen 0s,135,0.419500550900479
1.1,bloom-unseen 0s,135,0.194348635031865
1.7,bloom-unseen 0s,135,0.464621782267724
3.0,bloom-unseen 0s,135,0.364899526615836
7.1,bloom-unseen 0s,135,0.294392161816097
0.56,bloom-unseen 0s,136,0.363083798133707
1.1,bloom-unseen 0s,136,0.136616262666683
1.7,bloom-unseen 0s,136,0.378203117643812
3.0,bloom-unseen 0s,136,0.283097348989011
7.1,bloom-unseen 0s,136,0.182821544021054
0.56,bloom-unseen 0s,137,0.197803538180897
1.1,bloom-unseen 0s,137,0.208693096838993
1.7,bloom-unseen 0s,137,0.173896563342318
3.0,bloom-unseen 0s,137,0.0942030192030192
7.1,bloom-unseen 0s,137,0.111590156177381
0.56,bloom-unseen 0s,138,0.211681309999224
1.1,bloom-unseen 0s,138,0.153195964376089
1.7,bloom-unseen 0s,138,0.189531169437795
3.0,bloom-unseen 0s,138,0.172000968382204
7.1,bloom-unseen 0s,138,0.111070958564937
0.56,bloom-unseen 0s,139,0.0902828171079232
1.1,bloom-unseen 0s,139,0.0694545738880714
1.7,bloom-unseen 0s,139,0.0841184845715762
3.0,bloom-unseen 0s,139,0.0994728800611154
7.1,bloom-unseen 0s,139,0.0340045872524883
0.56,bloom-unseen 0s,140,0.044579437126021
1.1,bloom-unseen 0s,140,0.0243433696348495
1.7,bloom-unseen 0s,140,0.0976489674942699
3.0,bloom-unseen 0s,140,0.12075142664203
7.1,bloom-unseen 0s,140,0.110458229048439
0.56,bloom-unseen 0s,141,0.0558647701504844
1.1,bloom-unseen 0s,141,0.0567181187195691
1.7,bloom-unseen 0s,141,0.0280612244897959
3.0,bloom-unseen 0s,141,0.0744990303813833
7.1,bloom-unseen 0s,141,0.0541624062281705
0.56,bloom-unseen 0s,142,0.276656536122668
1.1,bloom-unseen 0s,142,0.185383859296903
1.7,bloom-unseen 0s,142,0.102289526722104
3.0,bloom-unseen 0s,142,0.227223061568413
7.1,bloom-unseen 0s,142,0.105135501843113
0.56,bloom-unseen 0s,143,0.0468384074941452
1.1,bloom-unseen 0s,143,0.0686853625432509
1.7,bloom-unseen 0s,143,0.104763066131275
3.0,bloom-unseen 0s,143,0.0886183261183261
7.1,bloom-unseen 0s,143,0.0646753246753247
0.56,bloom-unseen 0s,144,0.0738586118581092
1.1,bloom-unseen 0s,144,0.0314663310258024
1.7,bloom-unseen 0s,144,0.0473545673228297
3.0,bloom-unseen 0s,144,0.0369458128078818
7.1,bloom-unseen 0s,144,0.0243433696348495
0.56,bloom-unseen 0s,145,0.408902579899884
1.1,bloom-unseen 0s,145,0.208861920688008
1.7,bloom-unseen 0s,145,0.350190617972803
3.0,bloom-unseen 0s,145,0.335818891434345
7.1,bloom-unseen 0s,145,0.209926939003026
0.56,bloom-unseen 0s,146,0.217606212755769
1.1,bloom-unseen 0s,146,0.181247263696243
1.7,bloom-unseen 0s,146,0.206522098931709
3.0,bloom-unseen 0s,146,0.173354622107705
7.1,bloom-unseen 0s,146,0.17542778487679
0.56,bloom-unseen 0s,147,0.231089208438437
1.1,bloom-unseen 0s,147,0.146537857746649
1.7,bloom-unseen 0s,147,0.281665978689898
3.0,bloom-unseen 0s,147,0.173338152465287
7.1,bloom-unseen 0s,147,0.064196864385811
0.56,bloom-unseen 0s,148,0.125255446308078
1.1,bloom-unseen 0s,148,0.119774425350453
1.7,bloom-unseen 0s,148,0.196476038581302
3.0,bloom-unseen 0s,148,0.134258400107519
7.1,bloom-unseen 0s,148,0.158503151076472
0.56,bloom-unseen 0s,149,0.0771609066459565
1.1,bloom-unseen 0s,149,0.0484100616990982
1.7,bloom-unseen 0s,149,0.0678946241165132
3.0,bloom-unseen 0s,149,0.0544700460829493
7.1,bloom-unseen 0s,149,0.0333355826978878
0.56,bloom-unseen 0s,150,0.0554037862449077
1.1,bloom-unseen 0s,150,0.0312274012227993
1.7,bloom-unseen 0s,150,0.0492096073361235
3.0,bloom-unseen 0s,150,0.0366300366300366
7.1,bloom-unseen 0s,150,0.132852064185924
0.56,bloom-unseen 0s,151,0.170983924410361
1.1,bloom-unseen 0s,151,0.032034632034632
1.7,bloom-unseen 0s,151,0.0814944951066894
3.0,bloom-unseen 0s,151,0.0856741573033708
7.1,bloom-unseen 0s,151,0.125485002438378
0.56,bloom-unseen 0s,152,0.17364880543455
1.1,bloom-unseen 0s,152,0.0929965062757351
1.7,bloom-unseen 0s,152,0.068291820859215
3.0,bloom-unseen 0s,152,0.174901477832512
7.1,bloom-unseen 0s,152,0.0826291079812207
0.56,bloom-unseen 0s,153,0.219041853347637
1.1,bloom-unseen 0s,153,0.153272188139948
1.7,bloom-unseen 0s,153,0.172815946103294
3.0,bloom-unseen 0s,153,0.21142470190645
7.1,bloom-unseen 0s,153,0.133187590233091
0.56,bloom-unseen 0s,154,0.34795962703674
1.1,bloom-unseen 0s,154,0.271085084276089
1.7,bloom-unseen 0s,154,0.344402005615726
3.0,bloom-unseen 0s,154,0.195196066695037
7.1,bloom-unseen 0s,154,0.137618526539878
0.56,bloom-unseen 0s,155,0.258311957665437
1.1,bloom-unseen 0s,155,0.146195797024357
1.7,bloom-unseen 0s,155,0.209323654741575
3.0,bloom-unseen 0s,155,0.354684553290825
7.1,bloom-unseen 0s,155,0.115429701001466
0.56,bloom-unseen 0s,156,0.0980703170066175
1.1,bloom-unseen 0s,156,0.0854894589414713
1.7,bloom-unseen 0s,156,0.112327658882705
3.0,bloom-unseen 0s,156,0.0642567371776297
7.1,bloom-unseen 0s,156,0.0280612244897959
0.56,bloom-unseen 0s,157,0.470717953432585
1.1,bloom-unseen 0s,157,0.482205570962415
1.7,bloom-unseen 0s,157,0.611877183305755
3.0,bloom-unseen 0s,157,0.418488691371987
7.1,bloom-unseen 0s,157,0.600772063535089
0.56,bloom-unseen 0s,158,0.37974987974988
1.1,bloom-unseen 0s,158,0.245707277048888
1.7,bloom-unseen 0s,158,0.396761017216028
3.0,bloom-unseen 0s,158,0.219560094244648
7.1,bloom-unseen 0s,158,0.412592938763456
0.56,bloomz-unseen 0s,0,0.105191935929301
1.1,bloomz-unseen 0s,0,0.0948916054591201
1.7,bloomz-unseen 0s,0,0.114470728161755
3.0,bloomz-unseen 0s,0,0.142853239065781
7.1,bloomz-unseen 0s,0,0.102028873024681
0.56,bloomz-unseen 0s,1,0.35288835938085
1.1,bloomz-unseen 0s,1,0.260778965412123
1.7,bloomz-unseen 0s,1,0.262736488613497
3.0,bloomz-unseen 0s,1,0.335328829636287
7.1,bloomz-unseen 0s,1,0.411151149942641
0.56,bloomz-unseen 0s,2,0.459507145640562
1.1,bloomz-unseen 0s,2,0.38205816858528
1.7,bloomz-unseen 0s,2,0.335226430315716
3.0,bloomz-unseen 0s,2,0.435668208116553
7.1,bloomz-unseen 0s,2,0.491920691382189
0.56,bloomz-unseen 0s,3,0.460365120659238
1.1,bloomz-unseen 0s,3,0.330938279729718
1.7,bloomz-unseen 0s,3,0.353313172043011
3.0,bloomz-unseen 0s,3,0.453235950497058
7.1,bloomz-unseen 0s,3,0.496479038101379
0.56,bloomz-unseen 0s,4,0.455298726466379
1.1,bloomz-unseen 0s,4,0.34369285894494
1.7,bloomz-unseen 0s,4,0.315780882977715
3.0,bloomz-unseen 0s,4,0.442201626722128
7.1,bloomz-unseen 0s,4,0.466281905484891
0.56,bloomz-unseen 0s,5,0.414981019597472
1.1,bloomz-unseen 0s,5,0.318131054632897
1.7,bloomz-unseen 0s,5,0.207929175031976
3.0,bloomz-unseen 0s,5,0.309195402298851
7.1,bloomz-unseen 0s,5,0.370527169345519
0.56,bloomz-unseen 0s,6,0.437620356387798
1.1,bloomz-unseen 0s,6,0.369023412635643
1.7,bloomz-unseen 0s,6,0.332090521880203
3.0,bloomz-unseen 0s,6,0.460215925139126
7.1,bloomz-unseen 0s,6,0.486685279850708
0.56,bloomz-unseen 0s,7,0.269024004871661
1.1,bloomz-unseen 0s,7,0.255212773779149
1.7,bloomz-unseen 0s,7,0.217555988722112
3.0,bloomz-unseen 0s,7,0.311738626592701
7.1,bloomz-unseen 0s,7,0.317035916981569
0.56,bloomz-unseen 0s,8,0.0691921403578806
1.1,bloomz-unseen 0s,8,0.0456611913057906
1.7,bloomz-unseen 0s,8,0.0472255017709563
3.0,bloomz-unseen 0s,8,0.0966988089229176
7.1,bloomz-unseen 0s,8,0.0962876782512168
0.56,bloomz-unseen 0s,9,0.450989203466502
1.1,bloomz-unseen 0s,9,0.342135719883565
1.7,bloomz-unseen 0s,9,0.348998026239406
3.0,bloomz-unseen 0s,9,0.453119724646723
7.1,bloomz-unseen 0s,9,0.488297614449688
0.56,bloomz-unseen 0s,10,0.227042722771366
1.1,bloomz-unseen 0s,10,0.147106704177122
1.7,bloomz-unseen 0s,10,0.181883185307843
3.0,bloomz-unseen 0s,10,0.224052041896281
7.1,bloomz-unseen 0s,10,0.209396172803068
0.56,bloomz-unseen 0s,11,0.458502812270869
1.1,bloomz-unseen 0s,11,0.343739657981896
1.7,bloomz-unseen 0s,11,0.339783633304849
3.0,bloomz-unseen 0s,11,0.4685437729426
7.1,bloomz-unseen 0s,11,0.502391341382103
0.56,bloomz-unseen 0s,12,0.439471210603868
1.1,bloomz-unseen 0s,12,0.382246477511325
1.7,bloomz-unseen 0s,12,0.327394284439325
3.0,bloomz-unseen 0s,12,0.448474045735154
7.1,bloomz-unseen 0s,12,0.508502193075378
0.56,bloomz-unseen 0s,13,0.490721694317563
1.1,bloomz-unseen 0s,13,0.34967499153159
1.7,bloomz-unseen 0s,13,0.320660544913539
3.0,bloomz-unseen 0s,13,0.431383948991394
7.1,bloomz-unseen 0s,13,0.502548178199186
0.56,bloomz-unseen 0s,14,0.488424124046205
1.1,bloomz-unseen 0s,14,0.373226082547714
1.7,bloomz-unseen 0s,14,0.308558400440498
3.0,bloomz-unseen 0s,14,0.45371030368647
7.1,bloomz-unseen 0s,14,0.528717318172795
0.56,bloomz-unseen 0s,15,0.30444713581506
1.1,bloomz-unseen 0s,15,0.35285344092161
1.7,bloomz-unseen 0s,15,0.385202226615889
3.0,bloomz-unseen 0s,15,0.490311157552537
7.1,bloomz-unseen 0s,15,0.505319832911455
0.56,bloomz-unseen 0s,16,0.296985947348249
1.1,bloomz-unseen 0s,16,0.185810890012571
1.7,bloomz-unseen 0s,16,0.228993444972348
3.0,bloomz-unseen 0s,16,0.251676516653264
7.1,bloomz-unseen 0s,16,0.24263853013853
0.56,bloomz-unseen 0s,17,0.170149635017873
1.1,bloomz-unseen 0s,17,0.19139602329226
1.7,bloomz-unseen 0s,17,0.138954234518751
3.0,bloomz-unseen 0s,17,0.180199641239969
7.1,bloomz-unseen 0s,17,0.222245255730468
0.56,bloomz-unseen 0s,18,0.216593799977123
1.1,bloomz-unseen 0s,18,0.207386221601353
1.7,bloomz-unseen 0s,18,0.179842187422772
3.0,bloomz-unseen 0s,18,0.246925387419148
7.1,bloomz-unseen 0s,18,0.280789440734459
0.56,bloomz-unseen 0s,19,0.119937965115313
1.1,bloomz-unseen 0s,19,0.0707554993269279
1.7,bloomz-unseen 0s,19,0.138846337200064
3.0,bloomz-unseen 0s,19,0.209598074697315
7.1,bloomz-unseen 0s,19,0.194097051597052
0.56,bloomz-unseen 0s,20,0.394733836104539
1.1,bloomz-unseen 0s,20,0.242946625178342
1.7,bloomz-unseen 0s,20,0.234246039152254
3.0,bloomz-unseen 0s,20,0.399032778687034
7.1,bloomz-unseen 0s,20,0.419503148383898
0.56,bloomz-unseen 0s,21,0.0639049746933564
1.1,bloomz-unseen 0s,21,0.0317460317460317
1.7,bloomz-unseen 0s,21,0.0685854793738611
3.0,bloomz-unseen 0s,21,0.118899841791408
7.1,bloomz-unseen 0s,21,0.11332435846297
0.56,bloomz-unseen 0s,22,0.265177314945117
1.1,bloomz-unseen 0s,22,0.171275858053315
1.7,bloomz-unseen 0s,22,0.20621333976143
3.0,bloomz-unseen 0s,22,0.27183064361268
7.1,bloomz-unseen 0s,22,0.295577355936472
0.56,bloomz-unseen 0s,23,0.293824402372892
1.1,bloomz-unseen 0s,23,0.299514325249619
1.7,bloomz-unseen 0s,23,0.333272831714686
3.0,bloomz-unseen 0s,23,0.456995128234726
7.1,bloomz-unseen 0s,23,0.493125734489198
0.56,bloomz-unseen 0s,24,0.107721500192153
1.1,bloomz-unseen 0s,24,0.0707343807088053
1.7,bloomz-unseen 0s,24,0.0716278143056386
3.0,bloomz-unseen 0s,24,0.136020583190395
7.1,bloomz-unseen 0s,24,0.118785975928833
0.56,bloomz-unseen 0s,25,0.368158394049787
1.1,bloomz-unseen 0s,25,0.270756919822516
1.7,bloomz-unseen 0s,25,0.246342592592593
3.0,bloomz-unseen 0s,25,0.385718830617577
7.1,bloomz-unseen 0s,25,0.449490021053794
0.56,bloomz-unseen 0s,26,0.0597230524008767
1.1,bloomz-unseen 0s,26,0.0902399127589967
1.7,bloomz-unseen 0s,26,0.0603595227026189
3.0,bloomz-unseen 0s,26,0.122298096855619
7.1,bloomz-unseen 0s,26,0.0964885954381753
0.56,bloomz-unseen 0s,27,0.29009443176444
1.1,bloomz-unseen 0s,27,0.228436333296813
1.7,bloomz-unseen 0s,27,0.221580932032769
3.0,bloomz-unseen 0s,27,0.296820307580396
7.1,bloomz-unseen 0s,27,0.378776397539368
0.56,bloomz-unseen 0s,28,0.382114861802452
1.1,bloomz-unseen 0s,28,0.254468554706466
1.7,bloomz-unseen 0s,28,0.247276981714672
3.0,bloomz-unseen 0s,28,0.367181144271767
7.1,bloomz-unseen 0s,28,0.388534779593326
0.56,bloomz-unseen 0s,29,0.129153410549406
1.1,bloomz-unseen 0s,29,0.103250716755988
1.7,bloomz-unseen 0s,29,0.123418248418248
3.0,bloomz-unseen 0s,29,0.219131969563004
7.1,bloomz-unseen 0s,29,0.336846579163695
0.56,bloomz-unseen 0s,30,0.379577690564162
1.1,bloomz-unseen 0s,30,0.243553623428201
1.7,bloomz-unseen 0s,30,0.249945887445887
3.0,bloomz-unseen 0s,30,0.36953902692819
7.1,bloomz-unseen 0s,30,0.402451255420139
0.56,bloomz-unseen 0s,31,0.300483624503897
1.1,bloomz-unseen 0s,31,0.251009684436588
1.7,bloomz-unseen 0s,31,0.205166301479694
3.0,bloomz-unseen 0s,31,0.263210007047216
7.1,bloomz-unseen 0s,31,0.323620175556151
0.56,bloomz-unseen 0s,32,0.336290436696093
1.1,bloomz-unseen 0s,32,0.174686951680983
1.7,bloomz-unseen 0s,32,0.230185514968124
3.0,bloomz-unseen 0s,32,0.257559000722616
7.1,bloomz-unseen 0s,32,0.263291814021219
0.56,bloomz-unseen 0s,33,0.0704859568519943
1.1,bloomz-unseen 0s,33,0.0494987680156614
1.7,bloomz-unseen 0s,33,0.0721685761047463
3.0,bloomz-unseen 0s,33,0.13855967163379
7.1,bloomz-unseen 0s,33,0.170070957010978
0.56,bloomz-unseen 0s,34,0.301084425190302
1.1,bloomz-unseen 0s,34,0.221911663216011
1.7,bloomz-unseen 0s,34,0.177464008859358
3.0,bloomz-unseen 0s,34,0.282627514912547
7.1,bloomz-unseen 0s,34,0.293239572144647
0.56,bloomz-unseen 0s,35,0.305228324672559
1.1,bloomz-unseen 0s,35,0.175723165723166
1.7,bloomz-unseen 0s,35,0.186445971595824
3.0,bloomz-unseen 0s,35,0.228985538562018
7.1,bloomz-unseen 0s,35,0.255321182372266
0.56,bloomz-unseen 0s,36,0.400426549239398
1.1,bloomz-unseen 0s,36,0.316209342687924
1.7,bloomz-unseen 0s,36,0.223661969132687
3.0,bloomz-unseen 0s,36,0.362025829235218
7.1,bloomz-unseen 0s,36,0.395028064923513
0.56,bloomz-unseen 0s,37,0.395861343707588
1.1,bloomz-unseen 0s,37,0.361779909432521
1.7,bloomz-unseen 0s,37,0.273657124947363
3.0,bloomz-unseen 0s,37,0.399073345554303
7.1,bloomz-unseen 0s,37,0.510229848215561
0.56,bloomz-unseen 0s,38,0.259919371830486
1.1,bloomz-unseen 0s,38,0.254120675005264
1.7,bloomz-unseen 0s,38,0.224265780123165
3.0,bloomz-unseen 0s,38,0.263839329963326
7.1,bloomz-unseen 0s,38,0.27313262298287
0.56,bloomz-unseen 0s,39,0.33868947860793
1.1,bloomz-unseen 0s,39,0.20032362004193
1.7,bloomz-unseen 0s,39,0.189428860175112
3.0,bloomz-unseen 0s,39,0.310533410008243
7.1,bloomz-unseen 0s,39,0.305423678648516
0.56,bloomz-unseen 0s,40,0.0468384074941452
1.1,bloomz-unseen 0s,40,0.0745629897528632
1.7,bloomz-unseen 0s,40,0.0468384074941452
3.0,bloomz-unseen 0s,40,0.0468384074941452
7.1,bloomz-unseen 0s,40,0.0468384074941452
0.56,bloomz-unseen 0s,41,0.115968053173242
1.1,bloomz-unseen 0s,41,0.118267195126979
1.7,bloomz-unseen 0s,41,0.0689798071127185
3.0,bloomz-unseen 0s,41,0.150617810823415
7.1,bloomz-unseen 0s,41,0.16738087065757
0.56,bloomz-unseen 0s,42,0.347428415792973
1.1,bloomz-unseen 0s,42,0.280520467505004
1.7,bloomz-unseen 0s,42,0.203480887304417
3.0,bloomz-unseen 0s,42,0.322594951193767
7.1,bloomz-unseen 0s,42,0.405440863905397
0.56,bloomz-unseen 0s,43,0.330331267984865
1.1,bloomz-unseen 0s,43,0.223749114929239
1.7,bloomz-unseen 0s,43,0.181298977567013
3.0,bloomz-unseen 0s,43,0.263794841687022
7.1,bloomz-unseen 0s,43,0.297837761189614
0.56,bloomz-unseen 0s,44,0.288177418183139
1.1,bloomz-unseen 0s,44,0.205682651536837
1.7,bloomz-unseen 0s,44,0.188496148973368
3.0,bloomz-unseen 0s,44,0.286603839265792
7.1,bloomz-unseen 0s,44,0.259804276625009
0.56,bloomz-unseen 0s,45,0.219670529502123
1.1,bloomz-unseen 0s,45,0.216969389157596
1.7,bloomz-unseen 0s,45,0.210602131066198
3.0,bloomz-unseen 0s,45,0.238598827366943
7.1,bloomz-unseen 0s,45,0.260960778352083
0.56,bloomz-unseen 0s,46,0.319631538814946
1.1,bloomz-unseen 0s,46,0.188091749694263
1.7,bloomz-unseen 0s,46,0.182070753375361
3.0,bloomz-unseen 0s,46,0.264775402664062
7.1,bloomz-unseen 0s,46,0.267562026875445
0.56,bloomz-unseen 0s,47,0.256755613918313
1.1,bloomz-unseen 0s,47,0.170689214167475
1.7,bloomz-unseen 0s,47,0.20531112223139
3.0,bloomz-unseen 0s,47,0.240365179252479
7.1,bloomz-unseen 0s,47,0.256111174365702
0.56,bloomz-unseen 0s,48,0.403778319863867
1.1,bloomz-unseen 0s,48,0.298661292162903
1.7,bloomz-unseen 0s,48,0.243352613181814
3.0,bloomz-unseen 0s,48,0.373280608194401
7.1,bloomz-unseen 0s,48,0.43148216480696
0.56,bloomz-unseen 0s,49,0.301304929417122
1.1,bloomz-unseen 0s,49,0.236106079987157
1.7,bloomz-unseen 0s,49,0.179032721010333
3.0,bloomz-unseen 0s,49,0.272123200937371
7.1,bloomz-unseen 0s,49,0.296318874982525
0.56,bloomz-unseen 0s,50,0.165740965432366
1.1,bloomz-unseen 0s,50,0.138581945361606
1.7,bloomz-unseen 0s,50,0.140645050017247
3.0,bloomz-unseen 0s,50,0.173927345802346
7.1,bloomz-unseen 0s,50,0.224158471163452
0.56,bloomz-unseen 0s,51,0.229257785893367
1.1,bloomz-unseen 0s,51,0.166751216547758
1.7,bloomz-unseen 0s,51,0.207261501601124
3.0,bloomz-unseen 0s,51,0.223477332852333
7.1,bloomz-unseen 0s,51,0.234115555408972
0.56,bloomz-unseen 0s,52,0.204036235867417
1.1,bloomz-unseen 0s,52,0.147127032631234
1.7,bloomz-unseen 0s,52,0.159133905500185
3.0,bloomz-unseen 0s,52,0.227730348343102
7.1,bloomz-unseen 0s,52,0.201893858143858
0.56,bloomz-unseen 0s,53,0.517243198257509
1.1,bloomz-unseen 0s,53,0.358681633407243
1.7,bloomz-unseen 0s,53,0.35731273920175
3.0,bloomz-unseen 0s,53,0.496015773455631
7.1,bloomz-unseen 0s,53,0.534852806342245
0.56,bloomz-unseen 0s,54,0.347840293085343
1.1,bloomz-unseen 0s,54,0.25903341358726
1.7,bloomz-unseen 0s,54,0.225545263559969
3.0,bloomz-unseen 0s,54,0.359427414544742
7.1,bloomz-unseen 0s,54,0.360897845171588
0.56,bloomz-unseen 0s,55,0.300536935585177
1.1,bloomz-unseen 0s,55,0.218957148076622
1.7,bloomz-unseen 0s,55,0.197105846656553
3.0,bloomz-unseen 0s,55,0.345680412717618
7.1,bloomz-unseen 0s,55,0.372952636892852
0.56,bloomz-unseen 0s,56,0.237053127500019
1.1,bloomz-unseen 0s,56,0.15254229156166
1.7,bloomz-unseen 0s,56,0.174169905855007
3.0,bloomz-unseen 0s,56,0.230059065228557
7.1,bloomz-unseen 0s,56,0.241632590717005
0.56,bloomz-unseen 0s,57,0.0527200072654618
1.1,bloomz-unseen 0s,57,0.0869027773052541
1.7,bloomz-unseen 0s,57,0.0784305353940739
3.0,bloomz-unseen 0s,57,0.123677809604583
7.1,bloomz-unseen 0s,57,0.115985007435868
0.56,bloomz-unseen 0s,58,0.328448637316562
1.1,bloomz-unseen 0s,58,0.364485947982287
1.7,bloomz-unseen 0s,58,0.320290369747601
3.0,bloomz-unseen 0s,58,0.475761356766987
7.1,bloomz-unseen 0s,58,0.493779294195719
0.56,bloomz-unseen 0s,59,0.28168084247752
1.1,bloomz-unseen 0s,59,0.232079198251974
1.7,bloomz-unseen 0s,59,0.182705353542541
3.0,bloomz-unseen 0s,59,0.272280693580953
7.1,bloomz-unseen 0s,59,0.323289907746236
